map,bucket,scenario,start_x,start_y,heuristic,density,avg_runtime_ms,avg_nodes_expanded,success,dataset_type,density_level,runtime_outlier,nodes_outlier
maze512-32-1.map,2,23,16,406,manhattan,0.03179931640625,0.1278162002563476,69.0,True,mazes,low,False,False
maze512-32-1.map,2,23,16,406,euclidean,0.03179931640625,0.1684188842773437,86.0,True,mazes,low,False,False
maze512-32-1.map,2,24,187,466,manhattan,0.03179931640625,0.0764846801757812,39.0,True,mazes,low,False,False
maze512-32-1.map,2,24,187,466,euclidean,0.03179931640625,0.0955820083618164,47.0,True,mazes,low,False,False
maze512-32-1.map,2,25,447,107,manhattan,0.03179931640625,0.0591516494750976,29.0,True,mazes,low,False,False
maze512-32-1.map,2,25,447,107,euclidean,0.03179931640625,0.0739574432373046,35.0,True,mazes,low,False,False
maze512-32-1.map,2,26,380,393,manhattan,0.03179931640625,0.1326322555541992,69.0,True,mazes,low,False,False
maze512-32-1.map,2,26,380,393,euclidean,0.03179931640625,0.1728057861328125,86.0,True,mazes,low,False,False
maze512-32-1.map,2,27,267,161,manhattan,0.03179931640625,9.58731174468994,4905.0,True,mazes,low,True,True
maze512-32-1.map,2,27,267,161,euclidean,0.03179931640625,11.944794654846191,5736.0,True,mazes,low,True,True
maze512-32-1.map,2,28,91,178,manhattan,0.03179931640625,0.0856161117553711,35.0,True,mazes,low,False,False
maze512-32-1.map,2,28,91,178,euclidean,0.03179931640625,0.0993967056274414,42.0,True,mazes,low,False,False
maze512-32-1.map,2,29,100,465,manhattan,0.03179931640625,0.2503156661987304,29.0,True,mazes,low,False,False
maze512-32-1.map,2,29,100,465,euclidean,0.03179931640625,0.2043008804321289,35.0,True,mazes,low,False,False
maze512-32-1.map,3,30,291,209,manhattan,0.03179931640625,0.0385999679565429,15.0,True,mazes,low,False,False
maze512-32-1.map,3,30,291,209,euclidean,0.03179931640625,0.042581558227539,15.0,True,mazes,low,False,False
maze512-32-1.map,3,31,255,70,manhattan,0.03179931640625,0.1441478729248047,76.0,True,mazes,low,False,False
maze512-32-1.map,3,31,255,70,euclidean,0.03179931640625,0.1900196075439453,96.0,True,mazes,low,False,False
maze512-32-1.map,3,32,257,92,manhattan,0.03179931640625,0.1374721527099609,76.0,True,mazes,low,False,False
maze512-32-1.map,3,32,257,92,euclidean,0.03179931640625,0.1828193664550781,96.0,True,mazes,low,False,False
maze512-32-1.map,3,34,147,14,manhattan,0.03179931640625,0.0788450241088867,27.0,True,mazes,low,False,False
maze512-32-1.map,3,34,147,14,euclidean,0.03179931640625,0.0637054443359375,27.0,True,mazes,low,False,False
maze512-32-1.map,3,35,257,305,manhattan,0.03179931640625,0.1903772354125976,103.0,True,mazes,low,False,False
maze512-32-1.map,3,35,257,305,euclidean,0.03179931640625,0.260782241821289,132.0,True,mazes,low,False,False
maze512-32-1.map,3,36,387,149,manhattan,0.03179931640625,0.1559734344482422,83.0,True,mazes,low,False,False
maze512-32-1.map,3,36,387,149,euclidean,0.03179931640625,0.2085685729980468,106.0,True,mazes,low,False,False
maze512-32-1.map,3,37,82,24,manhattan,0.03179931640625,0.1087665557861328,59.0,True,mazes,low,False,False
maze512-32-1.map,3,37,82,24,euclidean,0.03179931640625,0.1472234725952148,75.0,True,mazes,low,False,False
maze512-32-1.map,3,38,106,76,manhattan,0.03179931640625,0.1785516738891601,99.0,True,mazes,low,False,False
maze512-32-1.map,3,38,106,76,euclidean,0.03179931640625,0.24261474609375,126.0,True,mazes,low,False,False
maze512-32-1.map,3,39,46,210,manhattan,0.03179931640625,0.0663995742797851,31.0,True,mazes,low,False,False
maze512-32-1.map,3,39,46,210,euclidean,0.03179931640625,0.0745296478271484,31.0,True,mazes,low,False,False
maze512-32-1.map,4,40,431,243,manhattan,0.03179931640625,0.2746105194091797,89.0,True,mazes,low,False,False
maze512-32-1.map,4,40,431,243,euclidean,0.03179931640625,0.2551555633544922,114.0,True,mazes,low,False,False
maze512-32-1.map,4,41,466,28,manhattan,0.03179931640625,0.2831459045410156,152.0,True,mazes,low,False,False
maze512-32-1.map,4,41,466,28,euclidean,0.03179931640625,0.3737449645996094,198.0,True,mazes,low,False,False
maze512-32-1.map,4,42,167,184,manhattan,0.03179931640625,0.4775047302246094,207.0,True,mazes,low,True,True
maze512-32-1.map,4,42,167,184,euclidean,0.03179931640625,0.5314350128173828,274.0,True,mazes,low,False,True
maze512-32-1.map,4,43,465,257,manhattan,0.03179931640625,0.1129388809204101,53.0,True,mazes,low,False,False
maze512-32-1.map,4,43,465,257,euclidean,0.03179931640625,0.1458406448364257,67.0,True,mazes,low,False,False
maze512-32-1.map,4,44,420,272,manhattan,0.03179931640625,0.2393007278442382,127.0,True,mazes,low,False,False
maze512-32-1.map,4,44,420,272,euclidean,0.03179931640625,0.3757476806640625,166.0,True,mazes,low,False,False
maze512-32-1.map,4,45,178,246,manhattan,0.03179931640625,149.75368976593018,67934.0,True,mazes,low,True,True
maze512-32-1.map,4,45,178,246,euclidean,0.03179931640625,164.024019241333,70213.0,True,mazes,low,True,True
maze512-32-1.map,4,46,347,309,manhattan,0.03179931640625,0.3181934356689453,164.0,True,mazes,low,False,False
maze512-32-1.map,4,46,347,309,euclidean,0.03179931640625,0.4347801208496094,215.0,True,mazes,low,False,False
maze512-32-1.map,4,47,359,177,manhattan,0.03179931640625,0.2843379974365234,159.0,True,mazes,low,False,False
maze512-32-1.map,4,47,359,177,euclidean,0.03179931640625,0.4645586013793945,207.0,True,mazes,low,False,False
maze512-32-1.map,4,48,204,278,manhattan,0.03179931640625,0.2708673477172851,142.0,True,mazes,low,False,False
maze512-32-1.map,4,48,204,278,euclidean,0.03179931640625,0.3519773483276367,184.0,True,mazes,low,False,False
maze512-32-1.map,4,49,352,204,manhattan,0.03179931640625,0.0722169876098632,33.0,True,mazes,low,False,False
maze512-32-1.map,4,49,352,204,euclidean,0.03179931640625,0.0770807266235351,33.0,True,mazes,low,False,False
maze512-32-1.map,5,50,459,380,manhattan,0.03179931640625,0.3468990325927734,167.0,True,mazes,low,False,False
maze512-32-1.map,5,50,459,380,euclidean,0.03179931640625,0.4118204116821289,211.0,True,mazes,low,False,False
maze512-32-2.map,0,0,153,36,manhattan,0.03173828125,0.0262975692749023,11.0,True,mazes,low,False,False
maze512-32-2.map,0,0,153,36,euclidean,0.03173828125,0.0259160995483398,11.0,True,mazes,low,False,False
maze512-32-2.map,0,1,433,29,manhattan,0.03173828125,0.0164270401000976,7.0,True,mazes,low,False,False
maze512-32-2.map,0,1,433,29,euclidean,0.03173828125,0.0169754028320312,7.0,True,mazes,low,False,False
maze512-32-2.map,0,2,86,128,manhattan,0.03173828125,0.0036239624023437,1.0,True,mazes,low,False,False
maze512-32-2.map,0,2,86,128,euclidean,0.03173828125,0.0037670135498046,1.0,True,mazes,low,False,False
maze512-32-2.map,0,3,336,393,manhattan,0.03173828125,0.024724006652832,11.0,True,mazes,low,False,False
maze512-32-2.map,0,3,336,393,euclidean,0.03173828125,0.0266790390014648,11.0,True,mazes,low,False,False
maze512-32-2.map,0,4,204,408,manhattan,0.03173828125,0.003814697265625,1.0,True,mazes,low,False,False
maze512-32-2.map,0,4,204,408,euclidean,0.03173828125,0.0037431716918945,1.0,True,mazes,low,False,False
maze512-32-2.map,0,5,206,271,manhattan,0.03173828125,0.0122785568237304,5.0,True,mazes,low,False,False
maze512-32-2.map,0,5,206,271,euclidean,0.03173828125,0.0133752822875976,5.0,True,mazes,low,False,False
maze512-32-2.map,0,6,8,481,manhattan,0.03173828125,0.0178098678588867,8.0,True,mazes,low,False,False
maze512-32-2.map,0,6,8,481,euclidean,0.03173828125,0.0194549560546875,8.0,True,mazes,low,False,False
maze512-32-2.map,0,7,416,191,manhattan,0.03173828125,0.0062227249145507,2.0,True,mazes,low,False,False
maze512-32-2.map,0,7,416,191,euclidean,0.03173828125,0.0067472457885742,2.0,True,mazes,low,False,False
maze512-32-2.map,0,8,194,307,manhattan,0.03173828125,0.017714500427246,8.0,True,mazes,low,False,False
maze512-32-2.map,0,8,194,307,euclidean,0.03173828125,0.0191450119018554,8.0,True,mazes,low,False,False
maze512-32-2.map,0,9,261,16,manhattan,0.03173828125,0.0060081481933593,2.0,True,mazes,low,False,False
maze512-32-2.map,0,9,261,16,euclidean,0.03173828125,0.0065565109252929,2.0,True,mazes,low,False,False
maze512-32-2.map,1,10,223,348,manhattan,0.03173828125,0.0325202941894531,15.0,True,mazes,low,False,False
maze512-32-2.map,1,10,223,348,euclidean,0.03173828125,0.0354766845703125,15.0,True,mazes,low,False,False
maze512-32-2.map,1,11,439,284,manhattan,0.03173828125,0.0321626663208007,15.0,True,mazes,low,False,False
maze512-32-2.map,1,11,439,284,euclidean,0.03173828125,0.0391006469726562,17.0,True,mazes,low,False,False
maze512-32-2.map,1,12,70,203,manhattan,0.03173828125,1.3736963272094729,677.0,True,mazes,low,True,True
maze512-32-2.map,1,12,70,203,euclidean,0.03173828125,1.5064477920532229,779.0,True,mazes,low,True,True
maze512-32-2.map,1,13,167,503,manhattan,0.03173828125,2.7602672576904297,1391.0,True,mazes,low,True,True
maze512-32-2.map,1,13,167,503,euclidean,0.03173828125,3.241586685180664,1607.0,True,mazes,low,True,True
maze512-32-2.map,1,14,227,60,manhattan,0.03173828125,0.0316619873046875,14.0,True,mazes,low,False,False
maze512-32-2.map,1,14,227,60,euclidean,0.03173828125,0.0351667404174804,15.0,True,mazes,low,False,False
maze512-32-2.map,1,15,191,285,manhattan,0.03173828125,0.0294208526611328,14.0,True,mazes,low,False,False
maze512-32-2.map,1,15,191,285,euclidean,0.03173828125,0.0338315963745117,15.0,True,mazes,low,False,False
maze512-32-2.map,1,16,152,118,manhattan,0.03173828125,0.0237703323364257,11.0,True,mazes,low,False,False
maze512-32-2.map,1,16,152,118,euclidean,0.03173828125,0.025486946105957,11.0,True,mazes,low,False,False
maze512-32-2.map,1,17,455,258,manhattan,0.03173828125,0.0399589538574218,19.0,True,mazes,low,False,False
maze512-32-2.map,1,17,455,258,euclidean,0.03173828125,0.0484228134155273,22.0,True,mazes,low,False,False
maze512-32-2.map,1,18,421,185,manhattan,0.03173828125,0.028538703918457,13.0,True,mazes,low,False,False
maze512-32-2.map,1,18,421,185,euclidean,0.03173828125,0.031447410583496,13.0,True,mazes,low,False,False
maze512-32-2.map,1,19,239,374,manhattan,0.03173828125,0.0573396682739257,29.0,True,mazes,low,False,False
maze512-32-2.map,1,19,239,374,euclidean,0.03173828125,0.0702857971191406,34.0,True,mazes,low,False,False
maze512-32-2.map,2,21,326,185,manhattan,0.03173828125,0.0821590423583984,39.0,True,mazes,low,False,False
maze512-32-2.map,2,21,326,185,euclidean,0.03173828125,0.0952959060668945,47.0,True,mazes,low,False,False
maze512-32-2.map,2,22,154,345,manhattan,0.03173828125,0.0752449035644531,39.0,True,mazes,low,False,False
maze512-32-2.map,2,22,154,345,euclidean,0.03173828125,0.0934362411499023,46.0,True,mazes,low,False,False
maze512-32-2.map,2,23,164,223,manhattan,0.03173828125,17.94126033782959,9260.0,True,mazes,low,True,True
maze512-32-2.map,2,23,164,223,euclidean,0.03173828125,23.67570400238037,11226.0,True,mazes,low,True,True
maze512-32-2.map,2,24,124,277,manhattan,0.03173828125,0.0870227813720703,47.0,True,mazes,low,False,False
maze512-32-2.map,2,24,124,277,euclidean,0.03173828125,0.1107454299926757,57.0,True,mazes,low,False,False
maze512-32-2.map,2,25,436,119,manhattan,0.03173828125,68.49286556243896,31002.0,True,mazes,low,True,True
maze512-32-2.map,2,25,436,119,euclidean,0.03173828125,76.64737701416016,33894.0,True,mazes,low,True,True
maze512-32-2.map,2,26,458,317,manhattan,0.03173828125,0.0611543655395507,26.0,True,mazes,low,False,False
maze512-32-2.map,2,26,458,317,euclidean,0.03173828125,0.0671148300170898,31.0,True,mazes,low,False,False
maze512-32-2.map,2,27,449,169,manhattan,0.03173828125,578.4943103790283,242946.0,True,mazes,low,True,True
maze512-32-2.map,2,27,449,169,euclidean,0.03173828125,625.2805948257446,243794.0,True,mazes,low,True,True
maze512-32-2.map,2,28,253,423,manhattan,0.03173828125,0.105595588684082,39.0,True,mazes,low,False,False
maze512-32-2.map,2,28,253,423,euclidean,0.03173828125,0.0925064086914062,46.0,True,mazes,low,False,False
maze512-32-2.map,2,29,501,261,manhattan,0.03173828125,0.1538515090942382,80.0,True,mazes,low,False,False
maze512-32-2.map,2,29,501,261,euclidean,0.03173828125,0.2061367034912109,99.0,True,mazes,low,False,False
maze512-32-2.map,3,30,45,299,manhattan,0.03173828125,42.134881019592285,15257.0,True,mazes,low,True,True
maze512-32-2.map,3,30,45,299,euclidean,0.03173828125,45.35200595855713,16798.0,True,mazes,low,True,True
maze512-32-2.map,3,31,30,490,manhattan,0.03173828125,0.0846147537231445,27.0,True,mazes,low,False,False
maze512-32-2.map,3,31,30,490,euclidean,0.03173828125,0.1100540161132812,27.0,True,mazes,low,False,False
maze512-32-2.map,3,32,83,233,manhattan,0.03173828125,0.3647565841674804,107.0,True,mazes,low,False,False
maze512-32-2.map,3,32,83,233,euclidean,0.03173828125,0.3404140472412109,137.0,True,mazes,low,False,False
maze512-32-2.map,3,33,50,207,manhattan,0.03173828125,0.2315521240234375,107.0,True,mazes,low,False,False
maze512-32-2.map,3,33,50,207,euclidean,0.03173828125,0.3511667251586914,137.0,True,mazes,low,False,False
maze512-32-2.map,3,34,82,281,manhattan,0.03173828125,0.2660512924194336,99.0,True,mazes,low,False,False
maze512-32-2.map,3,34,82,281,euclidean,0.03173828125,0.4123449325561523,126.0,True,mazes,low,False,False
maze512-32-2.map,3,35,234,303,manhattan,0.03173828125,0.1965522766113281,83.0,True,mazes,low,False,False
maze512-32-2.map,3,35,234,303,euclidean,0.03173828125,0.2439737319946289,106.0,True,mazes,low,False,False
maze512-32-2.map,3,36,360,178,manhattan,0.03173828125,29.80027198791504,13984.0,True,mazes,low,True,True
maze512-32-2.map,3,36,360,178,euclidean,0.03173828125,40.368008613586426,17150.0,True,mazes,low,True,True
maze512-32-2.map,3,37,308,489,manhattan,0.03173828125,0.3562450408935547,190.0,True,mazes,low,False,False
maze512-32-2.map,3,37,308,489,euclidean,0.03173828125,0.4698991775512695,246.0,True,mazes,low,False,False
maze512-32-2.map,3,38,19,287,manhattan,0.03173828125,0.0592947006225585,27.0,True,mazes,low,False,False
maze512-32-2.map,3,38,19,287,euclidean,0.03173828125,0.0636816024780273,27.0,True,mazes,low,False,False
maze512-32-2.map,3,39,111,381,manhattan,0.03173828125,0.1622200012207031,71.0,True,mazes,low,False,False
maze512-32-2.map,3,39,111,381,euclidean,0.03173828125,0.1775264739990234,90.0,True,mazes,low,False,False
maze512-32-2.map,4,41,304,78,manhattan,0.03173828125,0.1899480819702148,94.0,True,mazes,low,False,False
maze512-32-2.map,4,41,304,78,euclidean,0.03173828125,0.2532005310058594,124.0,True,mazes,low,False,False
maze512-32-2.map,4,42,272,176,manhattan,0.03173828125,0.2545356750488281,134.0,True,mazes,low,False,False
maze512-32-2.map,4,42,272,176,euclidean,0.03173828125,0.3367424011230469,174.0,True,mazes,low,False,False
maze512-32-2.map,4,43,321,18,manhattan,0.03173828125,0.0710487365722656,33.0,True,mazes,low,False,False
maze512-32-2.map,4,43,321,18,euclidean,0.03173828125,0.0771999359130859,33.0,True,mazes,low,False,False
maze512-32-2.map,4,44,187,101,manhattan,0.03173828125,0.1632213592529297,89.0,True,mazes,low,False,False
maze512-32-2.map,4,44,187,101,euclidean,0.03173828125,0.216984748840332,114.0,True,mazes,low,False,False
maze512-32-2.map,4,45,338,276,manhattan,0.03173828125,0.1611471176147461,84.0,True,mazes,low,False,False
maze512-32-2.map,4,45,338,276,euclidean,0.03173828125,0.2408981323242187,110.0,True,mazes,low,False,False
maze512-32-2.map,4,46,18,338,manhattan,0.03173828125,0.6352901458740234,247.0,True,mazes,low,True,True
maze512-32-2.map,4,46,18,338,euclidean,0.03173828125,0.7063865661621094,330.0,True,mazes,low,True,True
maze512-32-2.map,4,47,292,215,manhattan,0.03173828125,0.3226757049560547,179.0,True,mazes,low,False,False
maze512-32-2.map,4,47,292,215,euclidean,0.03173828125,0.6261348724365234,235.0,True,mazes,low,True,False
maze512-32-2.map,4,48,135,460,manhattan,0.03173828125,0.2287864685058593,89.0,True,mazes,low,False,False
maze512-32-2.map,4,48,135,460,euclidean,0.03173828125,0.2326488494873047,114.0,True,mazes,low,False,False
maze512-32-2.map,4,49,190,258,manhattan,0.03173828125,241.76018238067627,98240.0,True,mazes,low,True,True
maze512-32-2.map,4,49,190,258,euclidean,0.03173828125,288.9803409576416,108915.0,True,mazes,low,True,True
maze512-32-2.map,5,50,142,192,manhattan,0.03173828125,0.1646041870117187,79.0,True,mazes,low,False,False
maze512-32-2.map,5,50,142,192,euclidean,0.03173828125,0.2090692520141601,105.0,True,mazes,low,False,False
maze512-32-2.map,5,51,415,17,manhattan,0.03173828125,0.459599494934082,255.0,True,mazes,low,True,True
maze512-32-2.map,5,51,415,17,euclidean,0.03173828125,0.7082462310791016,341.0,True,mazes,low,True,True
maze512-8-0.map,0,1,167,86,manhattan,0.1114387512207031,0.0108003616333007,3.0,True,mazes,high,False,False
maze512-8-0.map,0,1,167,86,euclidean,0.1114387512207031,0.0095367431640625,3.0,True,mazes,high,False,False
maze512-8-0.map,0,2,158,420,manhattan,0.1114387512207031,0.0124692916870117,5.0,True,mazes,high,False,False
maze512-8-0.map,0,2,158,420,euclidean,0.1114387512207031,0.0133514404296875,5.0,True,mazes,high,False,False
maze512-8-0.map,0,4,503,186,manhattan,0.1114387512207031,0.017404556274414,5.0,True,mazes,high,False,False
maze512-8-0.map,0,4,503,186,euclidean,0.1114387512207031,0.0173807144165039,5.0,True,mazes,high,False,False
maze512-8-0.map,0,5,239,310,manhattan,0.1114387512207031,0.018930435180664,8.0,True,mazes,high,False,False
maze512-8-0.map,0,5,239,310,euclidean,0.1114387512207031,0.0271558761596679,8.0,True,mazes,high,False,False
maze512-8-0.map,0,6,445,269,manhattan,0.1114387512207031,0.0118255615234375,3.0,True,mazes,high,False,False
maze512-8-0.map,0,6,445,269,euclidean,0.1114387512207031,0.0088691711425781,3.0,True,mazes,high,False,False
maze512-8-0.map,0,8,88,244,manhattan,0.1114387512207031,0.0149488449096679,7.0,True,mazes,high,False,False
maze512-8-0.map,0,8,88,244,euclidean,0.1114387512207031,0.0156402587890625,7.0,True,mazes,high,False,False
maze512-8-0.map,0,9,301,22,manhattan,0.1114387512207031,0.0122785568237304,5.0,True,mazes,high,False,False
maze512-8-0.map,0,9,301,22,euclidean,0.1114387512207031,0.013279914855957,5.0,True,mazes,high,False,False
maze512-8-0.map,1,10,344,152,manhattan,0.1114387512207031,0.0206708908081054,9.0,True,mazes,high,False,False
maze512-8-0.map,1,10,344,152,euclidean,0.1114387512207031,0.0222682952880859,9.0,True,mazes,high,False,False
maze512-8-0.map,1,11,473,475,manhattan,0.1114387512207031,0.0307321548461914,14.0,True,mazes,high,False,False
maze512-8-0.map,1,11,473,475,euclidean,0.1114387512207031,0.054931640625,15.0,True,mazes,high,False,False
maze512-8-0.map,1,12,222,461,manhattan,0.1114387512207031,0.0437498092651367,19.0,True,mazes,high,False,False
maze512-8-0.map,1,12,222,461,euclidean,0.1114387512207031,0.0502347946166992,22.0,True,mazes,high,False,False
maze512-8-0.map,1,13,392,134,manhattan,0.1114387512207031,0.013899803161621,5.0,True,mazes,high,False,False
maze512-8-0.map,1,13,392,134,euclidean,0.1114387512207031,0.0149488449096679,5.0,True,mazes,high,False,False
maze512-8-0.map,1,14,500,12,manhattan,0.1114387512207031,0.0136613845825195,5.0,True,mazes,high,False,False
maze512-8-0.map,1,14,500,12,euclidean,0.1114387512207031,0.0329971313476562,5.0,True,mazes,high,False,False
maze512-8-0.map,1,16,226,335,manhattan,0.1114387512207031,0.0496149063110351,11.0,True,mazes,high,False,False
maze512-8-0.map,1,16,226,335,euclidean,0.1114387512207031,0.0487804412841796,11.0,True,mazes,high,False,False
maze512-8-0.map,1,17,224,23,manhattan,0.1114387512207031,0.0490188598632812,14.0,True,mazes,high,False,False
maze512-8-0.map,1,17,224,23,euclidean,0.1114387512207031,0.0471115112304687,14.0,True,mazes,high,False,False
maze512-8-0.map,1,18,148,412,manhattan,0.1114387512207031,0.225830078125,81.0,True,mazes,high,False,False
maze512-8-0.map,1,18,148,412,euclidean,0.1114387512207031,0.1888751983642578,93.0,True,mazes,high,False,False
maze512-8-0.map,1,19,443,490,manhattan,0.1114387512207031,0.1317262649536132,32.0,True,mazes,high,False,False
maze512-8-0.map,1,19,443,490,euclidean,0.1114387512207031,0.1340866088867187,38.0,True,mazes,high,False,False
maze512-8-0.map,2,20,146,33,manhattan,0.1114387512207031,119.50654983520508,48436.0,True,mazes,high,True,True
maze512-8-0.map,2,20,146,33,euclidean,0.1114387512207031,145.51548957824707,55669.0,True,mazes,high,True,True
maze512-8-0.map,2,21,157,446,manhattan,0.1114387512207031,0.050663948059082,21.0,True,mazes,high,False,False
maze512-8-0.map,2,21,157,446,euclidean,0.1114387512207031,0.0508308410644531,21.0,True,mazes,high,False,False
maze512-8-0.map,2,22,381,497,manhattan,0.1114387512207031,0.56304931640625,297.0,True,mazes,high,False,False
maze512-8-0.map,2,22,381,497,euclidean,0.1114387512207031,0.983285903930664,338.0,True,mazes,high,False,False
maze512-8-0.map,2,26,368,472,manhattan,0.1114387512207031,0.4528045654296875,254.0,True,mazes,high,False,False
maze512-8-0.map,2,26,368,472,euclidean,0.1114387512207031,0.8581638336181641,286.0,True,mazes,high,False,False
maze512-8-0.map,2,27,499,479,manhattan,0.1114387512207031,0.0770330429077148,39.0,True,mazes,high,False,False
maze512-8-0.map,2,27,499,479,euclidean,0.1114387512207031,0.0917911529541015,46.0,True,mazes,high,False,False
maze512-8-0.map,2,28,243,181,manhattan,0.1114387512207031,0.0169754028320312,8.0,True,mazes,high,False,False
maze512-8-0.map,2,28,243,181,euclidean,0.1114387512207031,0.0183820724487304,8.0,True,mazes,high,False,False
maze512-8-0.map,2,29,309,453,manhattan,0.1114387512207031,16.02323055267334,7396.0,True,mazes,high,True,True
maze512-8-0.map,2,29,309,453,euclidean,0.1114387512207031,17.85731315612793,7585.0,True,mazes,high,True,True
maze512-8-0.map,3,30,73,407,manhattan,0.1114387512207031,5.905866622924805,2945.0,True,mazes,high,False,False
maze512-8-0.map,3,30,73,407,euclidean,0.1114387512207031,7.85975456237793,3348.0,True,mazes,high,False,False
maze512-8-0.map,3,31,159,491,manhattan,0.1114387512207031,0.0607490539550781,27.0,True,mazes,high,False,False
maze512-8-0.map,3,31,159,491,euclidean,0.1114387512207031,0.0638008117675781,27.0,True,mazes,high,False,False
maze512-8-0.map,3,32,367,352,manhattan,0.1114387512207031,195.68934440612796,74106.0,True,mazes,high,True,True
maze512-8-0.map,3,32,367,352,euclidean,0.1114387512207031,207.18910694122317,78712.0,True,mazes,high,True,True
maze512-8-0.map,3,33,61,103,manhattan,0.1114387512207031,0.119638442993164,51.0,True,mazes,high,False,False
maze512-8-0.map,3,33,61,103,euclidean,0.1114387512207031,0.1218318939208984,62.0,True,mazes,high,False,False
maze512-8-0.map,3,34,67,271,manhattan,0.1114387512207031,0.1398801803588867,75.0,True,mazes,high,False,False
maze512-8-0.map,3,34,67,271,euclidean,0.1114387512207031,0.1875638961791992,96.0,True,mazes,high,False,False
maze512-8-0.map,3,35,394,446,manhattan,0.1114387512207031,0.2267122268676757,121.0,True,mazes,high,False,False
maze512-8-0.map,3,35,394,446,euclidean,0.1114387512207031,0.2663850784301758,143.0,True,mazes,high,False,False
maze512-8-0.map,3,37,39,456,manhattan,0.1114387512207031,22.88060188293457,10650.0,True,mazes,high,True,True
maze512-8-0.map,3,37,39,456,euclidean,0.1114387512207031,23.991847038269043,11053.0,True,mazes,high,True,True
maze512-8-0.map,3,38,421,475,manhattan,0.1114387512207031,0.1628398895263672,65.0,True,mazes,high,False,False
maze512-8-0.map,3,38,421,475,euclidean,0.1114387512207031,0.1647710800170898,82.0,True,mazes,high,False,False
maze512-8-0.map,3,39,464,379,manhattan,0.1114387512207031,0.1315116882324218,66.0,True,mazes,high,False,False
maze512-8-0.map,3,39,464,379,euclidean,0.1114387512207031,0.1568555831909179,82.0,True,mazes,high,False,False
maze512-8-0.map,4,40,43,86,manhattan,0.1114387512207031,4.126763343811035,2333.0,True,mazes,high,False,False
maze512-8-0.map,4,40,43,86,euclidean,0.1114387512207031,5.2025556564331055,2607.0,True,mazes,high,False,False
maze512-8-0.map,4,41,467,394,manhattan,0.1114387512207031,0.2044439315795898,110.0,True,mazes,high,False,False
maze512-8-0.map,4,41,467,394,euclidean,0.1114387512207031,0.3090858459472656,134.0,True,mazes,high,False,False
maze512-8-0.map,4,42,431,140,manhattan,0.1114387512207031,22.57380485534668,9340.0,True,mazes,high,True,True
maze512-8-0.map,4,42,431,140,euclidean,0.1114387512207031,24.87156391143799,10411.0,True,mazes,high,True,True
maze512-8-0.map,4,43,41,434,manhattan,0.1114387512207031,23.462414741516117,11004.0,True,mazes,high,True,True
maze512-8-0.map,4,43,41,434,euclidean,0.1114387512207031,24.240684509277344,11290.0,True,mazes,high,True,True
maze512-8-0.map,4,44,20,373,manhattan,0.1114387512207031,0.13427734375,73.0,True,mazes,high,False,False
maze512-8-0.map,4,44,20,373,euclidean,0.1114387512207031,0.1928329467773437,103.0,True,mazes,high,False,False
maze512-8-0.map,4,45,433,14,manhattan,0.1114387512207031,0.2524614334106445,139.0,True,mazes,high,False,False
maze512-8-0.map,4,45,433,14,euclidean,0.1114387512207031,0.3556966781616211,192.0,True,mazes,high,False,False
maze512-8-0.map,4,47,424,31,manhattan,0.1114387512207031,0.4060983657836914,224.0,True,mazes,high,False,False
maze512-8-0.map,4,47,424,31,euclidean,0.1114387512207031,0.5908012390136719,274.0,True,mazes,high,False,False
maze512-8-0.map,4,48,254,61,manhattan,0.1114387512207031,0.3535270690917969,198.0,True,mazes,high,False,False
maze512-8-0.map,4,48,254,61,euclidean,0.1114387512207031,0.4388809204101562,241.0,True,mazes,high,False,False
maze512-8-0.map,4,49,480,283,manhattan,0.1114387512207031,30.97233772277832,13324.0,True,mazes,high,True,True
maze512-8-0.map,4,49,480,283,euclidean,0.1114387512207031,32.82623291015625,14158.0,True,mazes,high,True,True
maze512-8-0.map,5,51,439,299,manhattan,0.1114387512207031,2.5094985961914062,610.0,True,mazes,high,False,False
maze512-8-0.map,5,51,439,299,euclidean,0.1114387512207031,2.903580665588379,672.0,True,mazes,high,False,False
maze512-8-0.map,5,52,245,115,manhattan,0.1114387512207031,0.6387233734130859,346.0,True,mazes,high,False,False
maze512-8-0.map,5,52,245,115,euclidean,0.1114387512207031,0.8151769638061523,438.0,True,mazes,high,False,False
maze512-8-0.map,5,53,244,35,manhattan,0.1114387512207031,88.62857818603516,37960.0,True,mazes,high,True,True
maze512-8-0.map,5,53,244,35,euclidean,0.1114387512207031,98.77192974090576,41399.0,True,mazes,high,True,True
maze512-8-0.map,5,54,491,25,manhattan,0.1114387512207031,0.1358270645141601,54.0,True,mazes,high,False,False
maze512-8-0.map,5,54,491,25,euclidean,0.1114387512207031,0.6701946258544922,95.0,True,mazes,high,False,False
maze512-8-0.map,5,55,362,227,manhattan,0.1114387512207031,0.3534078598022461,80.0,True,mazes,high,False,False
maze512-8-0.map,5,55,362,227,euclidean,0.1114387512207031,0.3458738327026367,112.0,True,mazes,high,False,False
maze512-8-0.map,5,56,137,211,manhattan,0.1114387512207031,22.420954704284668,11352.0,True,mazes,high,True,True
maze512-8-0.map,5,56,137,211,euclidean,0.1114387512207031,28.85260581970215,13307.0,True,mazes,high,True,True
maze512-8-0.map,5,57,190,4,manhattan,0.1114387512207031,47.94485569000244,23425.0,True,mazes,high,True,True
